file	会社名	count	lines
import_firstTime_107.csv	富士化学株式会社	2	[6966, 18276]
import_firstTime_107.csv	株式会社山岸製作所	2	[6971, 38866]
import_firstTime_107.csv	株式会社タカラコーポレーション	2	[6976, 38720]
import_firstTime_107.csv	星野総合商事株式会社	2	[6980, 8388]
import_firstTime_107.csv	株式会社環境技研	2	[6988, 24484]
import_firstTime_107.csv	株式会社ミヤシタ	2	[7015, 20007]
import_firstTime_107.csv	株式会社ユニオン	4	[7028, 10073, 11319, 13970]
import_firstTime_107.csv	三原工業株式会社	2	[7055, 15136]
import_firstTime_107.csv	アイランド株式会社	2	[7070, 28958]
import_firstTime_107.csv	株式会社GIFT	2	[7106, 40282]
import_firstTime_107.csv	株式会社創美社	2	[7132, 33760]
import_firstTime_107.csv	株式会社ファインテック	4	[7173, 37223, 38307, 38324]
import_firstTime_107.csv	株式会社セキネ	3	[7182, 10399, 16308]
import_firstTime_107.csv	株式会社アミック	3	[7215, 11439, 24421]
import_firstTime_107.csv	株式会社フジサワ	2	[7255, 9723]
import_firstTime_107.csv	株式会社スイデン	2	[7256, 17755]
import_firstTime_107.csv	株式会社秀和	3	[7271, 7851, 13149]
import_firstTime_107.csv	株式会社プログレス	4	[7329, 8059, 38228, 39717]
import_firstTime_107.csv	株式会社アーク	3	[7330, 12036, 37371]
import_firstTime_107.csv	佐藤産業株式会社	2	[7334, 36713]
import_firstTime_107.csv	株式会社ステッチ	2	[7360, 38091]
import_firstTime_107.csv	株式会社カネコ	2	[7362, 24436]
import_firstTime_107.csv	協和商工株式会社	2	[7384, 22110]
import_firstTime_107.csv	株式会社松商	2	[7402, 18610]
import_firstTime_107.csv	大進建設株式会社	3	[7425, 8876, 23314]
import_firstTime_107.csv	株式会社三栄工業	2	[7484, 38734]
import_firstTime_107.csv	株式会社ダックス	2	[7555, 10997]
import_firstTime_107.csv	岩崎工業株式会社	3	[7567, 8654, 32236]
import_firstTime_107.csv	第一建設株式会社	2	[7571, 24026]
import_firstTime_107.csv	株式会社サンエイ	3	[7616, 18694, 33138]
import_firstTime_107.csv	株式会社コスモス	3	[7652, 11778, 36175]
import_firstTime_107.csv	株式会社ムラタ	3	[7674, 36887, 38527]
import_firstTime_107.csv	株式会社旬	2	[7719, 12684]
import_firstTime_107.csv	田中建設株式会社	2	[7736, 18178]
import_firstTime_107.csv	株式会社ZEST	2	[7743, 20296]
import_firstTime_107.csv	高橋建設株式会社	3	[7775, 24376, 40785]
import_firstTime_107.csv	株式会社ヒューマンサポート	3	[7791, 29983, 38436]
import_firstTime_107.csv	株式会社新成	2	[7802, 14061]
import_firstTime_107.csv	株式会社ハウスプランナー	2	[7826, 28921]
import_firstTime_107.csv	株式会社村山製作所	2	[7830, 13563]
import_firstTime_107.csv	株式会社クレオン	2	[7836, 8270]
import_firstTime_107.csv	株式会社サクライ	2	[7864, 37920]
import_firstTime_107.csv	鈴木建設株式会社	5	[7880, 16795, 22870, 37862, 39716]
import_firstTime_107.csv	株式会社シグマエンジニアリング	2	[7882, 26741]
import_firstTime_107.csv	株式会社長登屋	2	[7901, 35068]
import_firstTime_107.csv	株式会社ベネック	2	[7943, 10290]
import_firstTime_107.csv	株式会社アップル	3	[7947, 36925, 38295]
import_firstTime_107.csv	株式会社武蔵屋	2	[7950, 29997]
import_firstTime_107.csv	株式会社アーチ	2	[7969, 30791]
import_firstTime_107.csv	株式会社加藤商事	3	[7989, 13967, 26043]
import_firstTime_107.csv	ヤマテック株式会社	2	[8023, 12979]
import_firstTime_107.csv	株式会社大成工業	2	[8034, 22191]
import_firstTime_107.csv	株式会社アライ	3	[8035, 30898, 39006]
import_firstTime_107.csv	株式会社カタヤマ	3	[8037, 14867, 20511]
import_firstTime_107.csv	有限会社リンクシステム	2	[8065, 22481]
import_firstTime_107.csv	株式会社ファーストハウジング	2	[8075, 11905]
import_firstTime_107.csv	関東電設株式会社	2	[8100, 30444]
import_firstTime_107.csv	株式会社オカモト	2	[8120, 31592]
import_firstTime_107.csv	株式会社山正	2	[8123, 32226]
import_firstTime_107.csv	東邦化研株式会社	2	[8146, 18378]
import_firstTime_107.csv	株式会社セイケン	2	[8161, 40111]
import_firstTime_107.csv	エルトラスト株式会社	2	[8209, 29371]
import_firstTime_107.csv	株式会社ユウキ	3	[8210, 12606, 21879]
import_firstTime_107.csv	株式会社ティーアンドエス	3	[8213, 16369, 28063]
import_firstTime_107.csv	太陽工業株式会社	2	[8252, 38031]
import_firstTime_107.csv	株式会社ダイトク	2	[8254, 31024]
import_firstTime_107.csv	株式会社ミック	6	[8263, 8699, 16091, 19542, 31349, 38717]
import_firstTime_107.csv	株式会社TOP	2	[8268, 38064]
import_firstTime_107.csv	大和建設株式会社	5	[8289, 10179, 15314, 19348, 22592]
import_firstTime_107.csv	金本建設株式会社	2	[8296, 23790]
import_firstTime_107.csv	日栄工業株式会社	2	[8369, 38046]
import_firstTime_107.csv	株式会社アスク	4	[8392, 33811, 39436, 39799]
import_firstTime_107.csv	株式会社ディー・エヌ・ケー	2	[8429, 25107]
import_firstTime_107.csv	株式会社豊田工務店	2	[8469, 10092]
import_firstTime_107.csv	株式会社佐々木工務店	3	[8545, 16878, 24025]
import_firstTime_107.csv	株式会社インテック	3	[8549, 14452, 30312]
import_firstTime_107.csv	株式会社シグマ	2	[8593, 38591]
import_firstTime_107.csv	株式会社ビコー	2	[8605, 11888]
import_firstTime_107.csv	株式会社森田鉄工所	2	[8613, 33401]
import_firstTime_107.csv	株式会社サンライズ	7	[8615, 11673, 36727, 37079, 37818, 38401, 39879]
import_firstTime_107.csv	株式会社木屋製作所	2	[8620, 24271]
import_firstTime_107.csv	株式会社エース	3	[8640, 38650, 40577]
import_firstTime_107.csv	株式会社エーディーシー	2	[8652, 18736]
import_firstTime_107.csv	株式会社カトー	2	[8689, 40155]
import_firstTime_107.csv	植田産業株式会社	2	[8716, 15806]
import_firstTime_107.csv	株式会社クロスター	2	[8722, 24287]
import_firstTime_107.csv	株式会社三栄製作所	2	[8725, 20010]
import_firstTime_107.csv	株式会社松井工業	2	[8729, 22095]
import_firstTime_107.csv	株式会社斉藤組	2	[8739, 31513]
import_firstTime_107.csv	株式会社タスク	2	[8746, 31411]
import_firstTime_107.csv	株式会社リガード	2	[8758, 25781]
import_firstTime_107.csv	株式会社エーティーエー	2	[8771, 24880]
import_firstTime_107.csv	株式会社栄工業	2	[8777, 13757]
import_firstTime_107.csv	株式会社ダイキ	2	[8778, 40701]
import_firstTime_107.csv	株式会社プラスアルファ	2	[8800, 15862]
import_firstTime_107.csv	株式会社イナバ	2	[8806, 38570]
import_firstTime_107.csv	株式会社エクセレント	2	[8815, 37946]
import_firstTime_107.csv	株式会社クラフト	3	[8863, 20616, 37861]
import_firstTime_107.csv	株式会社アミューズ	2	[8867, 39934]
import_firstTime_107.csv	株式会社ディースタイル	2	[8883, 11720]
import_firstTime_107.csv	株式会社ムラカミ	2	[8989, 30722]
import_firstTime_107.csv	株式会社ナカイ建設	2	[9000, 22468]
import_firstTime_107.csv	株式会社大建	3	[9021, 11707, 36512]
import_firstTime_107.csv	株式会社小林製作所	3	[9026, 18666, 38298]
import_firstTime_107.csv	株式会社セレモニー	2	[9059, 25184]
import_firstTime_107.csv	株式会社坂本製作所	2	[9079, 22447]
import_firstTime_107.csv	株式会社ライトアップ	3	[9091, 11768, 38855]
import_firstTime_107.csv	株式会社フジモト	2	[9111, 34190]
import_firstTime_107.csv	株式会社雄伸	2	[9126, 35059]
import_firstTime_107.csv	株式会社梅沢製作所	2	[9153, 28756]
import_firstTime_107.csv	株式会社和光産業	2	[9171, 21152]
import_firstTime_107.csv	株式会社ヤマト	4	[9199, 23265, 39144, 39330]
import_firstTime_107.csv	株式会社太陽	2	[9230, 18316]
import_firstTime_107.csv	株式会社グローバル	3	[9231, 12279, 13569]
import_firstTime_107.csv	武正株式会社	2	[9232, 17926]
import_firstTime_107.csv	東海商事株式会社	2	[9280, 28075]
import_firstTime_107.csv	株式会社フクシン	2	[9283, 16184]
import_firstTime_107.csv	株式会社秀和建設	2	[9284, 25718]
import_firstTime_107.csv	株式会社クリエ	3	[9294, 22766, 39698]
import_firstTime_107.csv	有限会社山口製作所	3	[9295, 15706, 24017]
import_firstTime_107.csv	株式会社エイコー	2	[9304, 27268]
import_firstTime_107.csv	株式会社イシイ	2	[9305, 12973]
import_firstTime_107.csv	セントラル株式会社	2	[9334, 17339]
import_firstTime_107.csv	株式会社タツミ	2	[9336, 21078]
import_firstTime_107.csv	株式会社稲葉電機	2	[9344, 16056]
import_firstTime_107.csv	株式会社三峰	2	[9354, 10617]
import_firstTime_107.csv	株式会社小林建設	2	[9398, 39468]
import_firstTime_107.csv	株式会社神谷製作所	2	[9405, 26075]
import_firstTime_107.csv	株式会社春日井	2	[9414, 33492]
import_firstTime_107.csv	株式会社プラテック	2	[9428, 26167]
import_firstTime_107.csv	富士商事株式会社	2	[9430, 36937]
import_firstTime_107.csv	株式会社三協	5	[9434, 31813, 37801, 38474, 38807]
import_firstTime_107.csv	株式会社ウィ・キャン	2	[9437, 26116]
import_firstTime_107.csv	株式会社ニシカワ	2	[9441, 35483]
import_firstTime_107.csv	株式会社大興	4	[9445, 12170, 12171, 13607]
import_firstTime_107.csv	株式会社ケンセイ	3	[9450, 15116, 37309]
import_firstTime_107.csv	株式会社アンクル	2	[9456, 33756]
import_firstTime_107.csv	株式会社スタック	2	[9463, 29507]
import_firstTime_107.csv	旭産業株式会社	4	[9468, 14618, 26858, 31904]
import_firstTime_107.csv	協同建設株式会社	2	[9481, 22843]
import_firstTime_107.csv	株式会社サンユー	4	[9486, 19400, 20336, 34973]
import_firstTime_107.csv	株式会社プレスト	3	[9491, 10310, 13930]
import_firstTime_107.csv	株式会社MSK	2	[9502, 29880]
import_firstTime_107.csv	株式会社ライズ	6	[9566, 25421, 38465, 38888, 40114, 40704]
import_firstTime_107.csv	株式会社リプロ	2	[9576, 39892]
import_firstTime_107.csv	原田産業株式会社	2	[9605, 11563]
import_firstTime_107.csv	株式会社東管	2	[9625, 24713]
import_firstTime_107.csv	株式会社テクニカルサービス	2	[9645, 39925]
import_firstTime_107.csv	株式会社名取製作所	2	[9648, 15900]
import_firstTime_107.csv	三栄通信工業株式会社	2	[9656, 10979]
import_firstTime_107.csv	株式会社ワールド	2	[9657, 40578]
import_firstTime_107.csv	株式会社協和	5	[9669, 27276, 37145, 37370, 38667]
import_firstTime_107.csv	株式会社ZERO-ONE	2	[9682, 21478]
import_firstTime_107.csv	株式会社菊地組	2	[9690, 31545]
import_firstTime_107.csv	株式会社匠	2	[9692, 36551]
import_firstTime_107.csv	株式会社アサヒホーム	2	[9780, 20163]
import_firstTime_107.csv	株式会社ニッセイ	2	[9788, 13517]
import_firstTime_107.csv	株式会社リンクス	4	[9798, 37332, 38988, 40548]
import_firstTime_107.csv	ロータリー株式会社	2	[9818, 21555]
import_firstTime_107.csv	株式会社ハウスリンク	2	[9827, 13491]
import_firstTime_107.csv	株式会社秋山建設	2	[9840, 13984]
import_firstTime_107.csv	油機工業株式会社	2	[9846, 13888]
import_firstTime_107.csv	株式会社エスケー	2	[9862, 37315]
import_firstTime_107.csv	株式会社ゼンシン	2	[9887, 24058]
import_firstTime_107.csv	カツデン株式会社	2	[9896, 24141]
import_firstTime_107.csv	株式会社アルコ	2	[9918, 31137]
import_firstTime_107.csv	株式会社ティー・エス	2	[9970, 15367]
import_firstTime_107.csv	株式会社マスターズ	3	[9983, 18888, 35260]
import_firstTime_107.csv	株式会社エコー	3	[10016, 38045, 38634]
import_firstTime_107.csv	株式会社ZEAL	2	[10033, 40725]
import_firstTime_107.csv	株式会社アークス	2	[10036, 38508]
import_firstTime_107.csv	株式会社大進	4	[10039, 14646, 18917, 36781]
import_firstTime_107.csv	株式会社エス・エル・シー	2	[10047, 32935]
import_firstTime_107.csv	株式会社矢島工務店	2	[10052, 24881]
import_firstTime_107.csv	株式会社佐川工務店	2	[10057, 13665]
import_firstTime_107.csv	株式会社新藤	2	[10081, 12056]
import_firstTime_107.csv	株式会社本橋工務店	2	[10087, 24659]
import_firstTime_107.csv	株式会社アイ建設	2	[10120, 19243]
import_firstTime_107.csv	株式会社新井工業	2	[10146, 16365]
import_firstTime_107.csv	株式会社ブライト	2	[10226, 39679]
import_firstTime_107.csv	株式会社アクセス	5	[10289, 17217, 37221, 37397, 40175]
import_firstTime_107.csv	株式会社富士商会	5	[10300, 21688, 25130, 37732, 38762]
import_firstTime_107.csv	株式会社福屋	2	[10327, 19750]
import_firstTime_107.csv	株式会社アクト	7	[10342, 33045, 39117, 39268, 39622, 39812, 40558]
import_firstTime_107.csv	株式会社サポート	3	[10350, 39242, 40556]
import_firstTime_107.csv	株式会社Bee	2	[10402, 18026]
import_firstTime_107.csv	株式会社共栄	3	[10443, 12233, 20533]
import_firstTime_107.csv	株式会社木村建設	3	[10484, 17391, 32639]
import_firstTime_107.csv	株式会社ダイショウ	2	[10498, 12783]
import_firstTime_107.csv	株式会社アムズ	2	[10499, 13697]
import_firstTime_107.csv	株式会社青木工務店	2	[10521, 24907]
import_firstTime_107.csv	株式会社ヒーロー	2	[10522, 31669]
import_firstTime_107.csv	株式会社テクノ	3	[10527, 21781, 38718]
import_firstTime_107.csv	株式会社丸山工務店	2	[10563, 16489]
import_firstTime_107.csv	株式会社コネクト	4	[10577, 16438, 19504, 37084]
import_firstTime_107.csv	株式会社小林工業所	2	[10609, 21969]
import_firstTime_107.csv	株式会社ハウスポート	2	[10615, 13827]
import_firstTime_107.csv	株式会社信栄社	2	[10619, 23788]
import_firstTime_107.csv	株式会社カンエツ	2	[10620, 24074]
import_firstTime_107.csv	株式会社エーゼット	2	[10639, 36646]
import_firstTime_107.csv	株式会社共同	2	[10665, 14230]
import_firstTime_107.csv	日本連合警備株式会社	3	[10693, 23033, 35047]
import_firstTime_107.csv	芙蓉建設株式会社	3	[10694, 11248, 16667]
import_firstTime_107.csv	株式会社天野製作所	2	[10701, 16688]
import_firstTime_107.csv	株式会社東峰	2	[10747, 38397]
import_firstTime_107.csv	株式会社アース	3	[10801, 20556, 36683]
import_firstTime_107.csv	株式会社大井鉄工所	2	[10839, 15443]
import_firstTime_107.csv	旭工業株式会社	2	[10840, 25198]
import_firstTime_107.csv	株式会社吉田造園	2	[10849, 35851]
import_firstTime_107.csv	株式会社イデアル	2	[10865, 35965]
import_firstTime_107.csv	双葉工業株式会社	2	[10875, 14642]
import_firstTime_107.csv	株式会社アサヒ	2	[10879, 30078]
import_firstTime_107.csv	株式会社丸正産業	2	[10881, 14124]
import_firstTime_107.csv	株式会社サンシン	3	[10886, 25437, 29754]
import_firstTime_107.csv	株式会社ティーピーエス	2	[10945, 38230]
import_firstTime_107.csv	株式会社エヌ・ティ・エス	2	[10952, 38257]
import_firstTime_107.csv	小林工業株式会社	3	[10966, 12442, 17565]
import_firstTime_107.csv	株式会社共栄社	2	[10982, 15326]
import_firstTime_107.csv	第一金属工業株式会社	2	[11064, 12493]
import_firstTime_107.csv	株式会社アイ・ディー・シー	2	[11083, 21588]
import_firstTime_107.csv	株式会社コクブ	2	[11100, 32281]
import_firstTime_107.csv	株式会社トライアングル	2	[11120, 14134]
import_firstTime_107.csv	株式会社鈴木組	2	[11167, 38943]
import_firstTime_107.csv	株式会社セイブ	2	[11204, 32846]
import_firstTime_107.csv	田村工業株式会社	2	[11212, 22941]
import_firstTime_107.csv	株式会社共栄産業	2	[11239, 38677]
import_firstTime_107.csv	サンプラス株式会社	2	[11246, 36054]
import_firstTime_107.csv	晃洋商事株式会社	2	[11290, 12817]
import_firstTime_107.csv	株式会社ユー・アール・ディー	2	[11304, 33746]
import_firstTime_107.csv	岡田工業株式会社	2	[11308, 15844]
import_firstTime_107.csv	株式会社ミヤマ	2	[11356, 23030]
import_firstTime_107.csv	株式会社三宝	2	[11379, 37232]
import_firstTime_107.csv	株式会社ニーズ	3	[11441, 13273, 33730]
import_firstTime_107.csv	株式会社夢工房	2	[11454, 22254]
import_firstTime_107.csv	株式会社アークビルド	2	[11483, 38443]
import_firstTime_107.csv	大日化工株式会社	2	[11492, 21577]
import_firstTime_107.csv	関東工業株式会社	2	[11565, 31596]
import_firstTime_107.csv	久保田建設株式会社	2	[11570, 15035]
import_firstTime_107.csv	株式会社エクシス	2	[11585, 36863]
import_firstTime_107.csv	ニッパ株式会社	2	[11596, 21203]
import_firstTime_107.csv	株式会社小川工務店	2	[11624, 13090]
import_firstTime_107.csv	株式会社エクセル	4	[11643, 21774, 23828, 40591]
import_firstTime_107.csv	株式会社ゼニス	2	[11672, 20520]
import_firstTime_107.csv	株式会社テック	2	[11708, 33047]
